datesold,price,building_year,bedrooms,postcode,area
02-November-2009,511300,1979,3,2606,Chifley
02-November-2009,916200,2001,4,2607,Mawson
02-November-2010,401900,1999,3,2906,Gordon
02-November-2010,584800,2005,4,2904,Gowrie
02-November-2010,515000,1958,4,2913,Ngunnawal
02-November-2010,468200,1973,3,2902,Kambah
02-November-2010,436400,1954,3,2903,Erindale Centre
02-November-2010,735900,1978,4,2913,Franklin
02-November-2011,713800,1939,4,2612,Turner
02-November-2011,473200,1991,4,2615,Latham
02-November-2011,582900,1954,4,2903,Wanniassa
02-November-2011,510000,1915,4,2914,Amaroo
02-November-2011,733700,1994,3,2602,Watson
02-November-2011,592200,2007,3,2914,Bonner
02-November-2012,721700,1994,3,2602,Lyneham
02-November-2012,522100,1927,3,2605,Garran
02-November-2012,820600,2005,5,2607,Mawson
02-November-2012,487500,1977,3,2615,Kippax Centre
02-November-2012,630500,1998,4,2905,Theodore
02-November-2012,492300,1969,4,2615,Latham
02-November-2012,572700,1935,5,2903,Oxley
02-November-2013,488500,1976,3,2902,Kambah
02-November-2013,449700,1966,3,2611,Stirling
02-November-2015,434200,1967,3,2615,Kippax
02-November-2015,773700,1976,4,2614,Scullin
02-November-2015,8001500,2005,4,2611,Uriarra
02-November-2015,478300,1990,3,2905,Calwell
02-November-2015,741900,1929,4,2914,Amaroo
02-November-2015,391600,1903,3,2914,Bonner
02-October-2008,389100,2003,3,2904,Monash
02-October-2009,413350,1972,3,2614,Hawker
02-October-2009,419600,1976,3,2615,Charnwood
02-October-2009,396300,1976,3,2906,Conder
02-October-2009,444000,1991,4,2615,Dunlop
02-October-2010,547100,1962,4,2903,Erindale Centre
02-October-2010,774400,1927,4,2605,Curtin
02-October-2012,571100,1906,3,2605,Garran
02-October-2012,688800,2005,4,2914,Amaroo
02-October-2013,656800,1991,3,2602,Watson
02-October-2013,590900,2003,3,2913,Franklin
02-October-2013,846600,1996,4,2602,Lyneham
02-October-2013,657600,1994,3,2602,Watson
02-October-2014,452100,1988,3,2615,Macgregor
02-October-2014,636500,1992,3,2602,Watson
02-October-2014,659550,1996,3,2611,Mount Stromlo
02-October-2014,645400,2014,4,2903,Erindale Centre
02-October-2014,309300,1914,3,2913,Nicholls
02-October-2014,589700,1967,3,2611,Weston Creek
02-October-2015,474600,1994,3,2617,Lawson
02-October-2015,568500,1977,3,2606,O'malley
02-October-2015,392900,1919,3,2902,Kambah
02-October-2015,956400,2003,4,2911,Mitchell
02-October-2015,429900,1969,3,2615,Higgins
02-September-2008,339400,1987,3,2906,Conder
02-September-2008,1394500,2013,5,2600,Deakin
02-September-2008,513800,1967,4,2906,Conder
02-September-2009,416500,1925,3,2903,Wanniassa
02-September-2009,354000,1977,3,2615,Kippax
02-September-2009,840900,1984,4,2614,Jamison Centre
02-September-2009,473500,2008,4,2905,Isabella Plains
02-September-2009,534100,1976,3,2607,Torrens
02-September-2009,480000,1969,4,2615,Higgins
02-September-2010,412500,1968,3,2905,Chisholm
02-September-2010,454300,1926,3,2902,Kambah
02-September-2010,570300,1966,4,2906,Banks
02-September-2010,494700,1968,3,2902,Kambah
02-September-2010,753500,2014,2,2612,Reid
02-September-2011,531700,1979,3,2602,Dickson
02-September-2011,465500,1962,3,2611,Duffy
02-September-2011,634200,1954,4,2903,Erindale Centre
02-September-2011,370700,1967,3,2615,Holt
02-September-2011,414900,1990,3,2905,Calwell
02-September-2013,486700,1924,3,2617,Evatt
02-September-2014,819900,1954,4,2611,Uriarra
02-September-2014,356900,1996,3,2905,Bonython
02-September-2014,633700,1998,3,2602,Lyneham
02-September-2014,558500,1988,4,2913,Ngunnawal
02-September-2014,515000,1926,4,2904,Monash
02-September-2015,796000,1967,4,2614,Hawker
02-September-2015,879200,1990,5,2911,Mitchell
02-September-2015,440200,1969,3,2615,Latham
02-September-2015,529100,1926,4,2914,Harrison
02-September-2015,1188000,1998,5,2611,Rivett
02-September-2015,326600,1976,3,2906,Banks
02-September-2015,503700,1991,3,2615,Flynn
03-April-2009,463000,1926,4,2912,Administrative
03-April-2009,543700,1976,4,2611,Uriarra
03-April-2009,356800,1978,3,2900,Greenway
03-April-2010,650300,1966,4,2614,Jamison Centre
03-April-2012,478100,1926,4,2914,Bonner
03-April-2012,620900,1908,4,2904,Fadden
03-April-2012,365000,1962,3,2615,Flynn
03-April-2013,645600,2014,4,2913,Palmerston
03-April-2013,736100,1977,4,2614,Aranda
03-April-2013,486700,1977,3,2902,Kambah
03-April-2013,570300,1980,4,2914,Amaroo
03-April-2013,419000,1976,3,2905,Calwell
03-April-2013,528700,1931,3,2904,Gowrie
03-April-2014,452000,1926,3,2617,Mckellar
03-April-2014,347400,2005,2,2913,Palmerston
03-April-2014,549000,1977,3,2611,Rivett
03-April-2014,1086700,1998,4,2602,Hackett
03-April-2014,603300,1922,3,2617,Evatt
03-April-2015,700200,1952,3,2603,Griffith
03-August-2007,383900,1991,3,2905,Gilmore
03-August-2007,524600,1976,3,2607,Farrer
03-August-2009,414800,1990,3,2905,Isabella Plains
03-August-2009,493300,1911,4,2904,Macarthur
03-August-2009,556800,2014,5,2905,Gilmore
03-August-2009,498400,1977,3,2602,Ainslie
03-August-2009,520100,1926,4,2914,Bonner
03-August-2010,389800,1967,3,2614,Hawker
03-August-2010,405600,1999,3,2906,Conder
03-August-2010,588100,1992,3,2606,O'malley
03-August-2011,545000,1927,4,2914,Forde
03-August-2011,710100,1963,2,2602,Hackett
03-August-2011,373900,1977,3,2906,Gordon
03-August-2011,640600,2014,3,2605,Curtin
03-August-2011,620900,1980,2,2602,Hackett
03-August-2011,613603,1966,4,2615,Charnwood
03-August-2011,394400,1977,4,2615,Higgins
03-August-2011,433700,1995,3,2615,Florey
03-August-2011,535200,1925,4,2912,Administrative
03-August-2012,519200,1969,4,2615,Fraser
03-August-2012,546450,1926,4,2914,Amaroo
03-August-2012,577300,2006,4,2905,Isabella Plains
03-August-2012,557450,1977,4,2906,Banks
03-August-2012,331200,1967,3,2906,Gordon
03-August-2012,621700,1977,4,2903,Erindale Centre
03-August-2012,674900,1977,4,2615,Spence
03-August-2012,375200,1983,3,2615,Kippax
03-August-2012,468800,1988,3,2913,Ginninderra Village
03-August-2013,573100,2001,4,2904,Monash
03-August-2015,917300,1988,3,2600,Duntroon
03-August-2015,500400,2003,4,2905,Bonython
03-August-2015,574500,1979,3,2911,Mitchell
03-December-2007,362600,1987,3,2905,Chisholm
03-December-2007,391000,1967,3,2906,Gordon
03-December-2008,374400,1994,4,2617,Lawson
03-December-2008,491600,1935,5,2615,Holt
03-December-2008,312100,2005,3,2913,Ginninderra Village
03-December-2008,381450,1992,3,2617,Bruce
03-December-2008,297500,2003,3,2912,Administrative
03-December-2008,514800,1951,3,2612,Reid
03-December-2009,481900,1975,4,2615,Melba
03-December-2009,609900,2005,4,2913,Palmerston
03-December-2009,367100,1977,3,2615,Latham
03-December-2010,433300,2006,3,2905,Gilmore
03-December-2010,546450,1976,4,2614,Weetangera
03-December-2010,321100,1925,2,2606,Woden
03-December-2010,435400,2014,3,2914,Amaroo
03-December-2010,511400,2005,4,2914,Bonner
03-December-2011,464600,1994,4,2617,Belconnen Dc
03-December-2011,1264600,2007,4,2603,Manuka
03-December-2011,1199900,1964,4,2603,Red Hill
03-December-2011,798300,1974,4,2600,Canberra
03-December-2012,477600,1969,3,2615,Charnwood
03-December-2012,581100,1980,4,2912,Administrative
03-December-2012,375900,1962,3,2906,Banks
03-December-2012,1433000,1984,4,2603,Manuka
03-December-2012,464600,1990,3,2905,Isabella Plains
03-December-2012,830900,1963,2,2600,Fairbairn Raaf
03-December-2012,501900,1977,4,2615,Florey
03-December-2012,709000,2003,4,2913,Nicholls
03-December-2012,595100,1946,5,2605,Garran
03-December-2013,860700,1959,5,2603,Red Hill
03-December-2013,472400,1961,4,2611,Weston
03-December-2013,443200,1926,3,2914,Forde
03-December-2013,622700,1969,4,2617,Belconnen Dc
03-December-2014,702600,1973,4,2615,Flynn
03-December-2014,941300,2006,5,2607,Torrens
03-December-2014,358600,1969,3,2615,Latham
03-December-2014,393000,1965,0,2615,Spence
03-December-2014,436200,2003,3,2617,Giralang
03-December-2014,417900,2003,3,2913,Nicholls
03-December-2014,558000,2014,3,2617,Lawson
03-December-2014,686000,2014,4,2914,Amaroo
03-December-2014,462200,2007,3,2617,Belconnen Dc
03-December-2014,720700,1978,5,2913,Ngunnawal
03-December-2015,991200,1991,4,2602,Lyneham
03-December-2015,565200,1935,4,2615,Holt
03-December-2015,640900,2014,4,2615,Fraser
03-December-2015,582500,1990,4,2913,Franklin
03-December-2015,386900,1967,3,2615,Flynn
03-December-2015,753600,1998,4,2911,Crace
03-December-2015,639300,2003,4,2914,Harrison
03-December-2015,834500,1995,5,2913,Nicholls
03-December-2015,510000,1999,3,2615,Holt
03-February-2009,493900,1959,2,2604,Narrabundah
03-February-2009,419100,1969,4,2615,Flynn
03-February-2009,392400,1926,4,2904,Monash
03-February-2009,324000,2005,2,2913,Nicholls
03-February-2009,404100,2007,3,2904,Macarthur
03-February-2010,526800,1979,4,2615,Macgregor
03-February-2010,477100,1977,4,2906,Conder
03-February-2011,569300,1910,3,2900,Tuggeranong
03-February-2011,383800,1977,3,2615,Melba
03-February-2012,429300,1969,3,2615,Holt
03-February-2012,563600,1979,4,2906,Gordon
03-February-2012,410400,1957,3,2614,Aranda
03-February-2014,528200,1916,4,2904,Fadden
03-February-2014,723600,1994,3,2602,Downer
03-February-2014,431200,2008,3,2902,Kambah
03-February-2014,519800,1926,4,2617,Giralang
03-February-2015,484900,1901,4,2904,Fadden
03-February-2015,861300,1984,4,2602,Watson
03-February-2015,678400,1994,4,2911,Mitchell
03-February-2015,553400,1979,4,2615,Higgins
03-February-2015,777700,1988,4,2913,Nicholls
03-January-2012,447900,1985,3,2615,Flynn
03-January-2012,708600,1922,4,2913,Ngunnawal
03-January-2013,579600,2004,4,2905,Bonython
03-July-2009,501200,1977,3,2906,Banks
03-July-2009,373400,1985,3,2913,Ginninderra Village
03-July-2009,388000,1919,3,2902,Kambah
03-July-2009,762200,2014,5,2914,Amaroo
03-July-2011,566300,2004,4,2912,Administrative
03-July-2012,455700,1969,3,2906,Gordon
03-July-2012,887900,2007,5,2914,Amaroo
03-July-2012,414100,1991,3,2615,Dunlop
03-July-2012,429600,1925,3,2903,Oxley
03-July-2012,561400,1919,3,2617,Evatt
03-July-2013,429800,1969,3,2905,Gilmore
03-July-2013,487100,1973,3,2913,Palmerston
03-July-2013,491300,1990,4,2913,Palmerston
03-July-2013,436700,1976,4,2615,Melba
03-July-2013,569200,1996,3,2617,Belconnen Dc
03-July-2013,744000,2000,3,2602,Downer
03-July-2013,420500,1954,3,2902,Kambah
03-July-2013,771700,1931,3,2612,Reid
03-July-2014,643700,1999,5,2904,Monash
03-July-2014,451200,1983,2,2611,Uriarra
03-July-2014,440800,2014,3,2617,Lawson
03-July-2015,548000,1973,3,2615,Melba
03-July-2015,489700,1987,3,2913,Ngunnawal
03-July-2015,446800,1989,3,2913,Franklin
03-July-2015,486100,1977,3,2906,Gordon
03-July-2015,582300,1979,4,2906,Conder
03-June-2008,375100,1963,4,2615,Latham
03-June-2009,457200,1977,3,2906,Conder
03-June-2009,358100,1977,3,2615,Fraser
03-June-2010,366400,1976,3,2905,Theodore
03-June-2010,462400,1977,3,2906,Banks
03-June-2011,579500,1926,4,2904,Fadden
03-June-2011,663600,1992,4,2602,Dickson
03-June-2011,564400,1926,4,2912,Administrative
03-June-2013,637800,1929,4,2605,Garran
03-June-2013,468700,1924,3,2904,Gowrie
03-June-2013,605300,2003,4,2913,Ginninderra Village
03-June-2014,718000,2007,5,2906,Gordon
03-June-2014,423350,1900,3,2914,Forde
03-June-2015,647300,1907,4,2914,Amaroo
03-June-2015,471000,1968,3,2615,Higgins
03-June-2015,571600,1989,3,2602,Hackett
03-June-2015,448000,1976,3,2615,Latham
03-June-2015,559400,1979,3,2615,Spence
03-June-2015,572500,1977,4,2611,Fisher
03-March-2009,805200,1973,4,2604,Narrabundah
03-March-2009,286500,1972,3,2615,Kippax Centre
03-March-2009,394300,1977,3,2906,Gordon
03-March-2009,395200,1976,3,2615,Melba
03-March-2009,356300,1912,3,2902,Kambah
03-March-2010,489600,1977,4,2615,Florey
03-March-2010,477600,2005,3,2912,Administrative
03-March-2010,544200,1977,3,2614,Aranda
03-March-2010,553300,1926,4,2914,Bonner
03-March-2010,603200,1992,3,2602,Watson
03-March-2011,570700,1990,4,2602,Ainslie
03-March-2011,665250,1995,4,2602,Hackett
03-March-2011,651100,2001,4,2602,Ainslie
03-March-2011,582300,1906,4,2914,Bonner
03-March-2012,983100,1964,4,2600,Fairbairn Raaf
03-March-2012,366600,1958,3,2614,Cook
03-March-2012,489400,1968,3,2611,Stirling
03-March-2013,473600,1977,3,2602,Watson
03-March-2014,1028200,1939,4,2611,Fisher
03-March-2014,400700,1977,3,2906,Banks
03-March-2014,561800,1977,3,2602,Ainslie
03-March-2014,294850,2005,3,2913,Ngunnawal
03-March-2014,903400,1980,5,2914,Bonner
03-March-2014,755800,1977,4,2614,Cook
03-March-2014,639700,1924,4,2914,Harrison
03-March-2014,918300,1988,3,2600,Capital Hill
03-March-2014,374300,2003,3,2913,Ngunnawal
03-March-2015,947700,1977,3,2600,Yarralumla
03-March-2015,474400,1957,3,2611,Chapman
03-March-2015,625800,1931,3,2617,Belconnen Dc
03-March-2015,588300,1926,4,2914,Bonner
03-March-2015,271900,1942,1,2606,Woden
03-March-2015,579700,1979,4,2615,Melba
03-March-2015,439300,1926,3,2904,Macarthur
03-March-2015,413800,1994,3,2905,Bonython
03-March-2015,400800,1975,3,2615,Florey
03-May-2010,449400,1925,4,2902,Kambah
03-May-2010,664200,1966,4,2611,Waramanga
03-May-2010,577500,1962,4,2903,Wanniassa
03-May-2010,803900,2007,5,2617,Giralang
03-May-2010,368100,1976,3,2906,Conder
03-May-2010,584400,1922,4,2617,Bruce
03-May-2010,595450,1935,4,2906,Banks
03-May-2010,433200,1906,2,2605,Garran
03-May-2010,287400,1942,1,2607,Torrens
03-May-2010,424600,1926,3,2903,Oxley
03-May-2010,488000,1990,3,2905,Theodore
03-May-2010,467500,2004,4,2905,Calwell
03-May-2011,446600,1976,3,2615,Melba
03-May-2011,793600,1978,3,2614,Weetangera
03-May-2011,436900,1990,3,2905,Chisholm
03-May-2011,508600,1969,3,2905,Gilmore
03-May-2011,453400,1988,3,2615,Flynn
03-May-2011,1002600,1978,3,2611,Uriarra
03-May-2011,698200,1910,4,2912,Administrative
03-May-2012,558200,1922,4,2617,Lawson
03-May-2012,407000,1977,3,2615,Kippax
03-May-2012,643600,1959,2,2604,Kingston
03-May-2012,512400,1969,4,2615,Higgins
03-May-2012,583700,1987,4,2602,Lyneham
03-May-2012,628400,1990,4,2904,Gowrie
03-May-2012,541400,1987,4,2602,O'connor
03-May-2012,425100,1977,4,2615,Charnwood
03-May-2012,470300,1977,3,2615,Charnwood
03-May-2012,576800,1992,3,2602,Lyneham
03-May-2013,634800,2014,4,2904,Monash
03-May-2013,498500,1988,3,2913,Franklin
03-May-2013,426700,1925,3,2902,Kambah
03-May-2013,420400,1967,3,2614,Page
03-May-2014,869500,1990,5,2607,Isaacs
03-May-2014,827900,1967,4,2600,Deakin
03-May-2014,1204400,1964,4,2600,Deakin
03-May-2014,1105200,1900,4,2618,Hall
03-May-2014,535400,1988,4,2913,Ginninderra Village
03-May-2014,656500,1993,4,2611,Uriarra Forest
03-May-2014,1125500,1996,4,2602,Hackett
03-May-2014,698500,1966,4,2614,Page
03-May-2015,650000,1997,4,2905,Bonython
03-May-2015,589800,1977,3,2607,Farrer
03-November-2008,576200,1977,4,2902,Kambah
03-November-2008,315600,1967,3,2615,Flynn
03-November-2008,352700,1976,3,2905,Bonython
03-November-2008,352600,2002,3,2913,Ngunnawal
03-November-2008,436000,2006,4,2905,Gilmore
03-November-2008,318900,1986,3,2902,Kambah
03-November-2010,429400,1999,3,2906,Gordon
03-November-2010,988300,1979,4,2604,Narrabundah
03-November-2010,682000,1997,3,2602,Lyneham
03-November-2010,535600,1977,4,2906,Banks
03-November-2010,479400,1973,3,2607,Farrer
03-November-2011,476400,1977,4,2906,Banks
03-November-2012,617800,2000,4,2615,Charnwood
03-November-2012,857000,1996,4,2607,Pearce
03-November-2012,735300,1988,4,2607,Isaacs
03-November-2012,838400,1905,3,2612,Campbell
03-November-2012,658600,1906,3,2605,Hughes
03-November-2012,630800,1990,4,2904,Fadden
03-November-2012,470400,1957,3,2611,Mount Stromlo
03-November-2012,800600,1950,3,2604,Kingston
03-November-2012,463400,2010,3,2617,Giralang
03-November-2012,592000,1977,4,2615,Kippax
03-November-2014,515200,2013,4,2905,Gilmore
03-November-2014,379100,1990,4,2905,Isabella Plains
03-November-2014,525000,1928,3,2904,Fadden
03-November-2014,498100,1978,4,2906,Gordon
03-November-2015,617200,1980,4,2914,Bonner
03-November-2015,1166800,1996,4,2607,Isaacs
03-October-2008,398900,1925,4,2904,Gowrie
03-October-2008,390600,1919,3,2903,Oxley
03-October-2009,854000,2013,4,2605,Curtin
03-October-2012,631200,1992,3,2602,Watson
03-October-2012,613200,1992,3,2602,Lyneham
03-October-2012,433900,1976,3,2615,Kippax
03-October-2012,458100,1994,3,2617,Bruce
03-October-2012,525900,1973,2,2602,Ainslie
03-October-2012,653800,1977,5,2615,Holt
03-October-2012,591900,1996,4,2905,Bonython
03-October-2013,633500,1977,4,2615,Fraser
03-October-2013,525500,1977,4,2611,Duffy
03-October-2013,462900,1994,3,2905,Isabella Plains
03-October-2013,519600,1956,4,2615,Fraser
03-October-2013,449900,1977,3,2615,Kippax
03-October-2013,580900,2004,4,2905,Richardson
03-October-2013,482400,1976,4,2614,Hawker
03-October-2013,477000,1990,3,2615,Higgins
03-October-2014,414200,1977,3,2906,Conder
03-October-2014,587400,1976,4,2611,Weston Creek
03-October-2014,832900,1987,4,2913,Ginninderra Village
03-October-2014,449900,1927,3,2903,Wanniassa
03-October-2014,361700,1947,2,2611,Uriarra Forest
03-October-2014,674400,1921,4,2912,Administrative
03-October-2015,597600,1990,4,2913,Ginninderra Village
03-October-2015,521200,1969,3,2913,Franklin
03-October-2015,707700,1992,3,2602,Dickson
03-September-2007,445300,1978,3,2611,Weston
03-September-2008,378500,1969,3,2615,Spence
03-September-2008,426300,1926,3,2617,Bruce
03-September-2009,808100,1997,2,2600,Yarralumla
03-September-2009,496100,1916,4,2617,Mckellar
03-September-2010,515300,1991,4,2906,Gordon
03-September-2010,550100,1990,5,2905,Chisholm
03-September-2011,367400,2005,3,2913,Franklin
03-September-2012,446700,1977,3,2615,Kippax
03-September-2012,627800,1968,5,2913,Franklin
03-September-2013,613800,1910,4,2914,Amaroo
03-September-2013,525100,1984,3,2607,Farrer
03-September-2013,377200,1977,3,2905,Theodore
03-September-2013,516900,1989,4,2905,Calwell
03-September-2013,407000,1985,3,2906,Gordon
03-September-2014,509000,1918,4,2903,Oxley
03-September-2014,562400,1919,3,2617,Lawson
03-September-2014,651700,1990,4,2911,Mitchell
03-September-2014,731900,1921,4,2617,Mckellar
03-September-2014,1113200,1962,4,2604,Narrabundah
03-September-2015,468500,1926,3,2617,Belconnen Dc
03-September-2015,506000,1968,4,2615,Macgregor
03-September-2015,530000,1991,4,2905,Richardson
03-September-2015,591000,1988,4,2913,Palmerston
03-September-2015,550600,1979,4,2906,Conder
03-September-2015,564800,1924,3,2617,Lawson
03-September-2015,498200,1959,3,2614,Macquarie
04-April-2009,513600,1977,3,2607,Torrens
04-April-2011,578500,1989,4,2602,Downer
04-April-2011,605600,1926,4,2904,Gowrie
04-April-2011,631700,1961,4,2611,Weston
04-April-2011,599800,1992,3,2602,Lyneham
04-April-2011,876800,1978,4,2602,Downer
04-April-2011,399900,1994,3,2617,Giralang
04-April-2011,401600,1919,3,2902,Kambah
04-April-2011,547800,1977,4,2906,Conder
04-April-2011,760300,2001,5,2905,Richardson
04-April-2011,602000,1977,4,2906,Gordon
04-April-2012,415591,1976,3,2906,Conder
04-April-2012,377400,1978,3,2905,Chisholm
04-April-2012,449400,2005,4,2905,Richardson
04-April-2012,498800,1975,4,2903,Wanniassa
