datesold,price,building_year,bedrooms,postcode,area
12-August-2011,560500,1977,3,2602,Hackett
12-August-2011,861100,1996,4,2606,Swinger Hill
12-August-2012,459800,1926,3,2903,Erindale Centre
12-August-2013,420200,1977,3,2905,Calwell
12-August-2013,460700,1976,3,2906,Conder
12-August-2013,359000,1925,3,2903,Oxley
12-August-2013,737100,1939,4,2914,Amaroo
12-August-2013,496900,1996,4,2905,Chisholm
12-August-2014,367900,2003,3,2902,Kambah
12-August-2015,802800,2012,4,2911,Crace
12-August-2015,625000,1976,4,2906,Gordon
12-August-2015,612200,1951,4,2914,Forde
12-August-2015,404300,1978,2,2611,Rivett
12-August-2015,607300,1906,3,2605,Curtin
12-August-2015,702700,2014,4,2913,Ginninderra Village
12-August-2015,672800,1920,3,2607,Torrens
12-August-2015,441900,1979,2,2611,Rivett
12-August-2015,508800,1951,3,2617,Evatt
12-August-2015,955700,1928,4,2605,Garran
12-August-2015,393800,1958,3,2906,Banks
12-August-2015,436700,2003,3,2902,Kambah
12-August-2015,432300,1925,3,2902,Kambah
12-August-2015,479600,1966,3,2611,Uriarra Forest
12-August-2015,372300,1967,3,2615,Latham
12-December-2007,632300,1926,4,2605,Hughes
12-December-2008,518700,1966,5,2903,Oxley
12-December-2008,347400,2008,2,2912,Administrative
12-December-2008,479700,2008,4,2905,Isabella Plains
12-December-2008,352800,1979,4,2906,Conder
12-December-2008,676500,1990,3,2602,Lyneham
12-December-2008,440500,1990,3,2905,Richardson
12-December-2008,805300,1978,4,2604,Narrabundah
12-December-2009,562500,1977,3,2602,Lyneham
12-December-2010,723100,1976,4,2614,Macquarie
12-December-2011,367300,1983,3,2906,Banks
12-December-2011,1216500,1905,5,2612,Campbell
12-December-2011,1308900,1964,5,2603,Griffith
12-December-2011,526300,1965,4,2615,Melba
12-December-2011,622900,2006,4,2905,Calwell
12-December-2011,640300,1987,4,2611,Duffy
12-December-2012,538500,2003,3,2607,Farrer
12-December-2012,365800,1987,3,2615,Florey
12-December-2013,469600,1990,3,2615,Latham
12-December-2013,763100,1977,4,2614,Jamison Centre
12-December-2013,893800,1988,4,2600,Parkes
12-December-2014,545399,1977,3,2602,Hackett
12-December-2014,450800,1995,3,2615,Higgins
12-December-2014,490900,1926,4,2617,Belconnen
12-December-2014,415200,1975,3,2615,Higgins
12-December-2014,1228200,1905,3,2612,Braddon
12-December-2015,705700,1966,4,2611,Pierces Creek
12-December-2015,1258600,2014,4,2600,Canberra
12-December-2015,506100,1977,4,2615,Flynn
12-December-2015,965700,2003,4,2605,Garran
12-December-2015,676800,1954,4,2902,Kambah
12-December-2015,1317300,1988,3,2600,Harman
12-December-2015,730600,1929,4,2904,Gowrie
12-December-2015,729600,1929,3,2605,Garran
12-December-2015,1111800,1990,4,2606,O'malley
12-December-2015,513500,1927,3,2617,Evatt
12-December-2015,734200,1994,4,2903,Oxley
12-December-2015,556700,1975,3,2611,Chapman
12-December-2015,641200,1974,3,2611,Duffy
12-December-2015,794500,1984,4,2606,Woden
12-December-2015,723100,1906,3,2605,Curtin
12-December-2015,684500,1994,3,2602,Watson
12-December-2015,595200,1966,4,2611,Rivett
12-December-2015,818000,1998,4,2602,Hackett
12-February-2009,482800,1969,4,2615,Flynn
12-February-2009,413000,1977,4,2615,Higgins
12-February-2009,384200,1977,3,2905,Theodore
12-February-2009,391800,1926,3,2902,Kambah
12-February-2009,360600,1976,3,2906,Gordon
12-February-2010,640500,1912,4,2914,Bonner
12-February-2010,551600,1984,3,2607,Pearce
12-February-2010,2344000,2014,4,2600,Barton
12-February-2010,413000,1973,3,2615,Florey
12-February-2010,478800,1984,3,2614,Macquarie
12-February-2010,472800,1925,4,2617,Belconnen Dc
12-February-2011,1209200,1964,4,2603,Forrest
12-February-2013,547350,1977,4,2615,Flynn
12-February-2013,391000,1955,3,2906,Gordon
12-February-2014,397300,1985,3,2906,Conder
12-February-2014,427000,2001,3,2905,Bonython
12-February-2014,669100,1930,4,2904,Gowrie
12-February-2014,428300,1977,3,2602,Dickson
12-February-2014,674800,1941,3,2904,Gowrie
12-February-2014,374400,1996,3,2913,Nicholls
12-February-2014,468600,1926,3,2904,Gowrie
12-February-2014,656500,1995,4,2911,Mitchell
12-February-2014,574100,1990,4,2617,Bruce
12-February-2015,462400,1989,3,2913,Palmerston
12-February-2015,715500,1994,4,2911,Mitchell
12-February-2015,484400,2007,3,2914,Amaroo
12-January-2009,402000,1954,3,2903,Oxley
12-January-2009,397300,1995,3,2905,Richardson
12-January-2011,497400,1978,4,2615,Flynn
12-January-2011,530500,1978,4,2615,Fraser
12-January-2011,539100,1990,4,2913,Franklin
12-January-2011,554800,1927,4,2914,Amaroo
12-January-2012,742500,1994,3,2602,Ainslie
12-January-2013,539000,2014,4,2905,Theodore
12-January-2015,672700,1968,5,2611,Pierces Creek
12-January-2015,603300,1988,3,2602,Downer
12-July-2007,438300,1977,3,2602,Watson
12-July-2010,385600,1977,3,2906,Conder
12-July-2010,707000,1973,4,2604,Narrabundah
12-July-2010,507200,1988,3,2611,Mount Stromlo
12-July-2010,386400,1977,3,2905,Chisholm
12-July-2011,542900,1967,4,2611,Chapman
12-July-2011,622300,1980,4,2914,Harrison
12-July-2012,1316500,2001,5,2913,Franklin
12-July-2012,496100,1978,4,2615,Fraser
12-July-2013,517000,1989,4,2913,Franklin
12-July-2013,634000,1959,3,2604,Kingston
12-July-2013,426900,1962,2,2606,Swinger Hill
12-July-2013,603000,1954,4,2903,Oxley
12-July-2013,719600,1926,4,2605,Curtin
12-July-2013,567100,1992,3,2602,Lyneham
12-July-2013,651400,1990,4,2913,Palmerston
12-July-2014,870900,1984,4,2604,Causeway
12-July-2014,733800,1998,4,2606,Phillip
12-July-2014,474500,1977,3,2615,Kippax
12-July-2014,688400,1994,3,2602,Downer
12-July-2014,429200,1977,3,2905,Isabella Plains
12-July-2014,447200,1966,3,2611,Fisher
12-June-2009,405500,1977,3,2602,Downer
12-June-2009,712800,1988,4,2913,Franklin
12-June-2009,402800,2008,3,2617,Evatt
12-June-2009,475800,2006,4,2905,Chisholm
12-June-2009,587500,1967,4,2914,Forde
12-June-2009,504650,1978,4,2905,Bonython
12-June-2012,475400,1957,3,2611,Uriarra
12-June-2012,549500,1990,4,2913,Nicholls
12-June-2013,377900,1976,3,2615,Charnwood
12-June-2013,571800,2014,4,2905,Richardson
12-June-2013,572100,1987,4,2913,Franklin
12-June-2014,346600,1983,3,2906,Banks
12-June-2014,395200,1972,3,2615,Charnwood
12-June-2014,522200,1926,4,2914,Harrison
12-June-2014,772300,2000,3,2602,Ainslie
12-June-2015,674855,2001,3,2612,Reid
12-June-2015,585800,1954,4,2903,Erindale Centre
12-March-2009,387000,1958,4,2614,Scullin
12-March-2009,441200,1926,3,2914,Harrison
12-March-2009,367850,1976,3,2906,Gordon
12-March-2009,379900,1977,4,2906,Gordon
12-March-2009,427800,1977,4,2902,Kambah
12-March-2009,472800,1960,3,2611,Waramanga
12-March-2010,485400,1955,3,2615,Fraser
12-March-2010,543000,1990,4,2606,Chifley
12-March-2010,648300,2000,5,2913,Nicholls
12-March-2013,383200,1926,3,2902,Kambah
12-March-2013,683300,1978,4,2914,Amaroo
12-March-2013,914500,1964,5,2600,Yarralumla
12-March-2013,518800,1990,4,2913,Nicholls
12-March-2013,631400,1993,4,2905,Gilmore
12-March-2013,667800,1994,3,2602,Dickson
12-March-2013,415400,1977,3,2905,Isabella Plains
12-March-2014,748800,1923,4,2914,Amaroo
12-March-2014,591800,1906,3,2605,Hughes
12-March-2014,581300,2006,4,2905,Bonython
12-March-2014,451200,1977,4,2615,Kippax Centre
12-March-2014,567700,1997,4,2905,Gilmore
12-March-2014,581000,1990,4,2913,Ginninderra Village
12-March-2014,408000,1987,2,2615,Macgregor
12-March-2015,1905300,2008,5,2606,Chifley
12-March-2015,425200,1967,3,2615,Higgins
12-March-2015,703600,1912,4,2914,Harrison
12-March-2015,480300,2004,4,2905,Gilmore
12-March-2015,657300,1964,3,2600,Parliament House
12-March-2015,389600,1977,3,2905,Bonython
12-March-2015,424300,2003,3,2902,Kambah
12-March-2015,461700,1994,4,2913,Ginninderra Village
12-May-2009,458900,1977,4,2615,Florey
12-May-2009,488300,1972,3,2607,Torrens
12-May-2010,774900,2004,5,2906,Conder
12-May-2011,360600,1968,3,2906,Banks
12-May-2011,571800,2009,4,2905,Chisholm
12-May-2011,395800,1956,3,2611,Holder
12-May-2012,443900,1977,3,2905,Richardson
12-May-2012,832300,1984,4,2607,Isaacs
12-May-2012,483000,1943,4,2903,Wanniassa
12-May-2014,621000,1992,3,2602,Hackett
12-May-2014,468000,1967,4,2611,Weston Creek
12-May-2014,541150,1992,4,2913,Franklin
12-May-2014,479000,1925,3,2912,Administrative
12-May-2014,678200,2006,4,2913,Ngunnawal
12-May-2014,741400,1978,3,2617,Giralang
12-May-2015,469700,1957,3,2611,Holder
12-May-2015,517800,1957,3,2611,Fisher
12-May-2015,371900,1906,3,2617,Bruce
12-November-2007,473800,1964,2,2611,Pierces Creek
12-November-2007,512100,1954,4,2903,Erindale Centre
12-November-2008,472300,1975,3,2614,Page
12-November-2008,348600,1967,3,2913,Franklin
12-November-2009,462600,1926,4,2902,Kambah
12-November-2009,667200,1994,4,2607,Isaacs
12-November-2009,613900,1976,4,2611,Rivett
12-November-2009,409000,1967,3,2906,Conder
12-November-2010,411800,2005,3,2617,Belconnen
12-November-2010,483500,2008,4,2905,Bonython
12-November-2010,586300,1992,3,2602,Downer
12-November-2010,708100,1990,3,2602,Dickson
12-November-2010,684200,2014,5,2913,Palmerston
12-November-2010,398800,1973,3,2906,Conder
12-November-2010,1089500,1959,5,2603,Red Hill
12-November-2011,543600,1945,4,2912,Administrative
12-November-2011,982200,1962,4,2604,Causeway
12-November-2011,629300,1966,4,2614,Hawker
12-November-2012,743200,1974,3,2604,Narrabundah
12-November-2012,551800,2012,4,2905,Bonython
12-November-2012,739900,1973,4,2906,Gordon
12-November-2012,547888,1919,3,2617,Evatt
12-November-2012,747900,1994,4,2607,Farrer
12-November-2013,568200,1989,4,2913,Ginninderra Village
12-November-2013,466500,1991,4,2615,Kippax
12-November-2013,638000,1987,4,2617,Kaleen
12-November-2013,472000,1957,3,2611,Weston
12-November-2013,546000,1988,3,2906,Gordon
12-November-2013,542500,1976,3,2602,O'connor
12-November-2013,514800,1987,4,2913,Palmerston
12-November-2014,655000,1926,3,2605,Curtin
12-November-2014,548600,1976,3,2602,Downer
12-November-2014,759000,1932,4,2912,Administrative
12-November-2014,621600,1909,4,2913,Palmerston
12-November-2014,719600,1994,3,2602,O'connor
12-November-2014,549900,1968,3,2611,Uriarra
12-November-2015,643100,1928,4,2914,Forde
12-November-2015,549500,1990,4,2913,Nicholls
12-November-2015,331400,1955,3,2615,Dunlop
12-November-2015,426400,1976,3,2615,Dunlop
12-November-2015,402600,1977,3,2615,Melba
12-November-2015,416900,1995,3,2615,Higgins
12-November-2015,969300,2003,4,2605,Hughes
12-November-2015,606900,1979,4,2615,Higgins
12-November-2015,1069400,2014,4,2914,Bonner
12-November-2015,1031700,1939,4,2614,Jamison Centre
12-October-2007,706400,1967,4,2614,Cook
12-October-2007,462300,2012,4,2905,Richardson
12-October-2008,395300,1976,3,2906,Banks
12-October-2009,480700,1991,3,2905,Calwell
12-October-2009,539000,1976,4,2607,Isaacs
12-October-2009,804600,1968,4,2600,Yarralumla
12-October-2009,444400,1978,3,2615,Flynn
12-October-2009,599800,1979,4,2904,Macarthur
12-October-2009,527800,1977,3,2906,Gordon
12-October-2010,731200,2000,4,2914,Bonner
12-October-2010,358850,1985,2,2913,Ginninderra Village
12-October-2011,404400,1900,3,2902,Kambah
12-October-2011,415600,1977,4,2615,Holt
12-October-2011,495300,1952,2,2603,Red Hill
12-October-2011,435100,1978,3,2905,Theodore
12-October-2011,364800,1988,3,2906,Gordon
12-October-2011,415000,1977,3,2905,Richardson
12-October-2012,455900,1967,3,2614,Hawker
12-October-2012,706300,1919,4,2914,Harrison
12-October-2012,534000,1988,4,2913,Ginninderra Village
12-October-2012,547000,1927,4,2912,Administrative
12-October-2013,610400,1974,3,2611,Uriarra Forest
12-October-2013,561700,1991,4,2615,Holt
12-October-2013,538900,1957,3,2607,Mawson
12-October-2013,550300,1974,4,2614,Weetangera
12-October-2013,950300,1977,5,2914,Bonner
12-October-2013,751200,1979,3,2604,Kingston
12-October-2013,796900,1950,2,2612,Reid
12-October-2013,618500,2001,5,2905,Chisholm
12-October-2013,512600,1967,4,2611,Uriarra Forest
12-October-2013,474200,1990,3,2905,Bonython
12-October-2015,465700,1954,3,2903,Erindale Centre
12-October-2015,431900,1955,3,2615,Florey
12-October-2015,517000,1990,3,2905,Richardson
12-October-2015,590800,1958,4,2611,Chapman
12-October-2015,1154200,1990,4,2602,Lyneham
12-October-2015,861700,1991,4,2911,Mitchell
12-September-2008,419000,1926,4,2617,Giralang
12-September-2009,476200,1999,4,2903,Oxley
12-September-2009,418900,1976,3,2615,Macgregor
12-September-2009,617500,1906,4,2904,Monash
12-September-2011,497500,1987,3,2913,Nicholls
12-September-2011,533300,1991,4,2615,Kippax
12-September-2011,656700,1994,3,2905,Chisholm
12-September-2012,682300,1988,3,2614,Cook
12-September-2012,448000,1976,4,2615,Spence
12-September-2012,745900,1922,4,2617,Bruce
12-September-2012,400200,2005,3,2913,Franklin
12-September-2012,416900,1976,3,2615,Melba
12-September-2013,489700,1988,2,2611,Waramanga
12-September-2013,380100,1978,1,2900,Tuggeranong
12-September-2013,475800,2005,3,2617,Bruce
12-September-2013,718300,1988,4,2913,Nicholls
12-September-2014,657100,1992,4,2607,Pearce
12-September-2014,609100,2001,4,2606,Swinger Hill
12-September-2014,590500,1966,3,2614,Aranda
12-September-2014,392700,1926,3,2902,Kambah
12-September-2014,465100,1976,4,2906,Conder
12-September-2014,360300,1987,3,2615,Dunlop
12-September-2014,440100,1926,3,2904,Monash
12-September-2014,504600,1957,3,2614,Hawker
12-September-2015,834500,1952,3,2600,Duntroon
12-September-2015,731500,1994,3,2602,O'connor
12-September-2015,572800,1979,3,2615,Fraser
12-September-2015,497200,1973,3,2903,Wanniassa
12-September-2015,847200,1999,5,2902,Kambah
12-September-2015,857100,1911,4,2605,Garran
12-September-2015,622600,1976,4,2615,Latham
12-September-2015,552900,1966,4,2614,Cook
12-September-2015,847500,1909,4,2605,Garran
12-September-2015,624900,2008,5,2617,Belconnen Dc
12-September-2015,606600,1978,4,2607,Isaacs
12-September-2015,526800,1972,3,2611,Duffy
12-September-2015,705900,1994,3,2602,Ainslie
12-September-2015,594800,1976,4,2614,Weetangera
13-April-2010,571000,1990,4,2615,Kippax Centre
13-April-2010,539900,1997,4,2905,Chisholm
13-April-2011,645600,2004,4,2913,Ginninderra Village
13-April-2011,617600,2014,4,2906,Banks
13-April-2011,740500,2000,4,2914,Forde
13-April-2011,484500,1990,3,2905,Theodore
13-April-2012,451500,1957,3,2611,Mount Stromlo
13-April-2012,392000,1985,3,2913,Ngunnawal
13-April-2013,427800,1989,3,2913,Palmerston
13-April-2013,639500,1950,4,2904,Monash
13-April-2013,600100,1993,4,2911,Crace
13-April-2013,585400,1987,4,2911,Mitchell
13-April-2013,657600,2005,5,2902,Kambah
13-April-2013,369300,1986,3,2905,Isabella Plains
13-April-2015,617600,1976,4,2611,Rivett
13-April-2015,611300,1998,4,2602,Lyneham
13-April-2015,587500,1928,4,2914,Amaroo
13-April-2015,684400,1955,3,2904,Gowrie
13-April-2015,447400,1994,4,2913,Ngunnawal
13-April-2015,662100,1908,4,2617,Bruce
13-August-2008,394500,1977,4,2615,Dunlop
13-August-2008,531800,1976,4,2611,Stirling
13-August-2008,424900,1957,3,2611,Duffy
13-August-2009,345200,1977,3,2905,Bonython
13-August-2009,602700,1962,4,2604,Kingston
13-August-2010,666000,1929,4,2605,Curtin
13-August-2010,544200,1959,2,2602,O'connor
13-August-2011,1649700,1988,3,2603,Manuka
13-August-2011,662300,1922,4,2904,Macarthur
13-August-2012,389900,1928,2,2906,Gordon
13-August-2012,624600,1976,4,2906,Gordon
13-August-2012,421900,1977,3,2905,Calwell
13-August-2012,539100,1988,4,2913,Palmerston
13-August-2012,518300,1975,4,2611,Holder
13-August-2013,555100,1977,4,2615,Latham
13-August-2013,499300,1967,3,2604,Kingston
13-August-2013,436600,1988,3,2615,Melba
13-August-2013,569500,1927,4,2914,Amaroo
13-August-2013,589500,1922,4,2617,Kaleen
13-August-2014,344200,1987,3,2903,Erindale Centre
13-August-2014,469700,1901,4,2914,Forde
13-August-2014,589300,1925,4,2914,Bonner
13-August-2014,505350,1999,4,2913,Palmerston
13-August-2014,482900,1991,4,2615,Higgins
13-August-2014,782800,1990,5,2607,Pearce
13-August-2015,207500,1949,1,2602,Lyneham
13-August-2015,460950,1993,3,2913,Palmerston
13-August-2015,484100,1978,3,2906,Gordon
13-August-2015,463000,1978,4,2615,Dunlop
13-August-2015,422600,1976,3,2905,Gilmore
13-August-2015,588500,1961,4,2611,Weston
13-August-2015,429000,1967,3,2615,Flynn
13-August-2015,653700,2004,4,2911,Crace
13-December-2007,355800,1955,3,2606,Lyons
13-December-2007,1102600,1925,4,2612,Reid
13-December-2008,777900,1952,4,2603,Manuka
13-December-2010,438100,2007,3,2904,Fadden
13-December-2010,554500,1919,3,2617,Belconnen Dc
13-December-2010,933800,1972,3,2600,Canberra
13-December-2010,485500,1988,4,2913,Ginninderra Village
13-December-2010,539000,1999,4,2913,Ginninderra Village
13-December-2010,959000,1962,4,2604,Narrabundah
13-December-2011,533200,2001,4,2914,Bonner
13-December-2011,368600,1995,2,2615,Dunlop
13-December-2011,483100,1977,4,2615,Latham
13-December-2011,525200,1973,3,2913,Ngunnawal
13-December-2011,464100,1969,4,2615,Fraser
13-December-2011,434900,1941,3,2903,Oxley
13-December-2011,428300,1926,4,2902,Kambah
13-December-2011,468100,1992,3,2617,Evatt
13-December-2012,432300,1988,3,2913,Palmerston
13-December-2012,391600,1955,3,2615,Holt
13-December-2012,471900,1977,4,2615,Macgregor
13-December-2013,488950,1991,3,2615,Charnwood
13-December-2013,498000,2003,4,2617,Giralang
13-December-2013,681400,1966,4,2611,Uriarra
13-December-2013,376800,1996,3,2913,Franklin
13-December-2013,417000,2006,2,2914,Forde
13-December-2014,625200,1923,2,2605,Curtin
13-December-2014,453700,1980,3,2615,Dunlop
13-December-2014,666700,1965,4,2904,Gowrie
13-December-2014,1289700,2006,5,2614,Page
13-December-2014,924800,1990,3,2906,Conder
13-December-2014,424600,1977,3,2906,Gordon
13-December-2014,634500,1951,3,2614,Cook
13-December-2014,585700,1925,4,2617,Kaleen
13-December-2014,422600,1968,4,2615,Latham
13-December-2014,542100,1976,3,2607,Pearce
13-December-2014,471200,1926,3,2617,Mckellar
13-December-2014,667900,1990,3,2602,Dickson
13-December-2015,1292200,1990,4,2611,Weston
13-February-2009,450900,1978,4,2913,Nicholls
13-February-2009,864900,1988,4,2600,Canberra
13-February-2009,430700,1901,4,2914,Harrison
13-February-2010,740000,1994,3,2602,Hackett
13-February-2012,474900,1994,3,2913,Ginninderra Village
13-February-2012,381900,1977,3,2906,Gordon
13-February-2012,436000,1994,3,2904,Gowrie
13-February-2014,489400,1957,3,2611,Weston
13-February-2014,693000,2003,4,2902,Kambah
13-February-2014,388800,1996,3,2905,Richardson
13-February-2014,437400,1996,3,2913,Ginninderra Village
13-February-2014,538700,1978,3,2611,Waramanga
13-February-2014,413000,1977,3,2905,Bonython
13-February-2014,540900,1974,4,2611,Duffy
13-February-2014,486100,1972,3,2611,Chapman
13-February-2015,750200,1988,4,2602,Ainslie
13-February-2015,583800,1966,5,2615,Kippax Centre
13-February-2015,651000,1953,4,2912,Administrative
13-February-2015,369400,2005,3,2913,Nicholls
13-February-2015,397700,1985,3,2913,Palmerston
13-February-2015,523300,1978,3,2906,Gordon
13-February-2015,694700,1995,4,2607,Isaacs
